,Kod stanowiska,Data,Wartość,id_stacji,data_dodania
256,DsLegAlRzecz-C6H6-1g,2026-05-29 21:00:00,0.14,282,2026-05-30 13:19:17.093815
257,DsLegAlRzecz-C6H6-1g,2026-05-29 20:00:00,0.13,282,2026-05-30 13:19:17.093815
258,DsLegAlRzecz-C6H6-1g,2026-05-29 19:00:00,0.11,282,2026-05-30 13:19:17.093815
259,DsLegAlRzecz-C6H6-1g,2026-05-29 18:00:00,0.09,282,2026-05-30 13:19:17.093815
260,DsLegAlRzecz-NO-1g,2026-05-30 13:00:00,0.9,290,2026-05-30 13:19:17.232366
261,DsLegAlRzecz-NO-1g,2026-05-30 12:00:00,1.2,290,2026-05-30 13:19:17.232366
262,DsLegAlRzecz-NO-1g,2026-05-30 11:00:00,1.1,290,2026-05-30 13:19:17.232366
263,DsLegAlRzecz-NO-1g,2026-05-30 10:00:00,1.6,290,2026-05-30 13:19:17.232366
264,DsLegAlRzecz-NO-1g,2026-05-30 09:00:00,1.5,290,2026-05-30 13:19:17.232366
265,DsLegAlRzecz-NO-1g,2026-05-30 08:00:00,1.2,290,2026-05-30 13:19:17.232366
266,DsLegAlRzecz-NO-1g,2026-05-30 07:00:00,0.5,290,2026-05-30 13:19:17.232366
267,DsLegAlRzecz-NO-1g,2026-05-30 06:00:00,0.4,290,2026-05-30 13:19:17.232366
268,DsLegAlRzecz-NO-1g,2026-05-30 05:00:00,0.2,290,2026-05-30 13:19:17.232366
269,DsLegAlRzecz-NO-1g,2026-05-30 04:00:00,0.3,290,2026-05-30 13:19:17.232366
270,DsLegAlRzecz-NO-1g,2026-05-30 03:00:00,0.4,290,2026-05-30 13:19:17.232366
271,DsLegAlRzecz-NO-1g,2026-05-30 02:00:00,0.3,290,2026-05-30 13:19:17.232366
272,DsLegAlRzecz-NO-1g,2026-05-30 01:00:00,0.2,290,2026-05-30 13:19:17.232366
273,DsLegAlRzecz-NO-1g,2026-05-30 00:00:00,0.2,290,2026-05-30 13:19:17.232366
274,DsLegAlRzecz-NO-1g,2026-05-29 23:00:00,0.7,290,2026-05-30 13:19:17.232366
275,DsLegAlRzecz-NO-1g,2026-05-29 22:00:00,0.7,290,2026-05-30 13:19:17.232366
276,DsLegAlRzecz-NO-1g,2026-05-29 21:00:00,0.4,290,2026-05-30 13:19:17.232366
277,DsLegAlRzecz-NO-1g,2026-05-29 20:00:00,0.5,290,2026-05-30 13:19:17.232366
278,DsLegAlRzecz-NO-1g,2026-05-29 19:00:00,0.7,290,2026-05-30 13:19:17.232366
279,DsLegAlRzecz-NO-1g,2026-05-29 18:00:00,0.5,290,2026-05-30 13:19:17.232366
280,DsLegAlRzecz-NO2-1g,2026-05-30 13:00:00,5.8,291,2026-05-30 13:19:17.266151
281,DsLegAlRzecz-NO2-1g,2026-05-30 12:00:00,6.8,291,2026-05-30 13:19:17.266151
282,DsLegAlRzecz-NO2-1g,2026-05-30 11:00:00,6.7,291,2026-05-30 13:19:17.266151
283,DsLegAlRzecz-NO2-1g,2026-05-30 10:00:00,7.9,291,2026-05-30 13:19:17.266151
284,DsLegAlRzecz-NO2-1g,2026-05-30 09:00:00,9.7,291,2026-05-30 13:19:17.266151
285,DsLegAlRzecz-NO2-1g,2026-05-30 08:00:00,12.9,291,2026-05-30 13:19:17.266151
286,DsLegAlRzecz-NO2-1g,2026-05-30 07:00:00,9.8,291,2026-05-30 13:19:17.266151
287,DsLegAlRzecz-NO2-1g,2026-05-30 06:00:00,9.9,291,2026-05-30 13:19:17.266151
288,DsLegAlRzecz-NO2-1g,2026-05-30 05:00:00,5.5,291,2026-05-30 13:19:17.266151
289,DsLegAlRzecz-NO2-1g,2026-05-30 04:00:00,8.2,291,2026-05-30 13:19:17.266151
290,DsLegAlRzecz-NO2-1g,2026-05-30 03:00:00,8.0,291,2026-05-30 13:19:17.266151
291,DsLegAlRzecz-NO2-1g,2026-05-30 02:00:00,8.4,291,2026-05-30 13:19:17.266151
292,DsLegAlRzecz-NO2-1g,2026-05-30 01:00:00,7.2,291,2026-05-30 13:19:17.266151
293,DsLegAlRzecz-NO2-1g,2026-05-30 00:00:00,7.2,291,2026-05-30 13:19:17.266151
294,DsLegAlRzecz-NO2-1g,2026-05-29 23:00:00,18.9,291,2026-05-30 13:19:17.266151
295,DsLegAlRzecz-NO2-1g,2026-05-29 22:00:00,27.5,291,2026-05-30 13:19:17.266151
296,DsLegAlRzecz-NO2-1g,2026-05-29 21:00:00,16.6,291,2026-05-30 13:19:17.266151
297,DsLegAlRzecz-NO2-1g,2026-05-29 20:00:00,10.9,291,2026-05-30 13:19:17.266151
298,DsLegAlRzecz-NO2-1g,2026-05-29 19:00:00,9.0,291,2026-05-30 13:19:17.266151
299,DsLegAlRzecz-NO2-1g,2026-05-29 18:00:00,7.3,291,2026-05-30 13:19:17.266151
300,DsLegAlRzecz-NOx-1g,2026-05-30 13:00:00,7.3,292,2026-05-30 13:19:17.302829
301,DsLegAlRzecz-NOx-1g,2026-05-30 12:00:00,8.7,292,2026-05-30 13:19:17.302829
302,DsLegAlRzecz-NOx-1g,2026-05-30 11:00:00,8.3,292,2026-05-30 13:19:17.302829
303,DsLegAlRzecz-NOx-1g,2026-05-30 10:00:00,10.3,292,2026-05-30 13:19:17.302829
304,DsLegAlRzecz-NOx-1g,2026-05-30 09:00:00,11.9,292,2026-05-30 13:19:17.302829
305,DsLegAlRzecz-NOx-1g,2026-05-30 08:00:00,14.8,292,2026-05-30 13:19:17.302829
306,DsLegAlRzecz-NOx-1g,2026-05-30 07:00:00,10.5,292,2026-05-30 13:19:17.302829
307,DsLegAlRzecz-NOx-1g,2026-05-30 06:00:00,10.6,292,2026-05-30 13:19:17.302829
308,DsLegAlRzecz-NOx-1g,2026-05-30 05:00:00,5.8,292,2026-05-30 13:19:17.302829
309,DsLegAlRzecz-NOx-1g,2026-05-30 04:00:00,8.7,292,2026-05-30 13:19:17.302829
310,DsLegAlRzecz-NOx-1g,2026-05-30 03:00:00,8.5,292,2026-05-30 13:19:17.302829
311,DsLegAlRzecz-NOx-1g,2026-05-30 02:00:00,8.9,292,2026-05-30 13:19:17.302829
312,DsLegAlRzecz-NOx-1g,2026-05-30 01:00:00,7.6,292,2026-05-30 13:19:17.302829
313,DsLegAlRzecz-NOx-1g,2026-05-30 00:00:00,7.6,292,2026-05-30 13:19:17.302829
314,DsLegAlRzecz-NOx-1g,2026-05-29 23:00:00,20.0,292,2026-05-30 13:19:17.302829
315,DsLegAlRzecz-NOx-1g,2026-05-29 22:00:00,28.6,292,2026-05-30 13:19:17.302829
316,DsLegAlRzecz-NOx-1g,2026-05-29 21:00:00,17.2,292,2026-05-30 13:19:17.302829
317,DsLegAlRzecz-NOx-1g,2026-05-29 20:00:00,11.7,292,2026-05-30 13:19:17.302829
318,DsLegAlRzecz-NOx-1g,2026-05-29 19:00:00,10.1,292,2026-05-30 13:19:17.302829
319,DsLegAlRzecz-NOx-1g,2026-05-29 18:00:00,8.0,292,2026-05-30 13:19:17.302829
320,DsLegAlRzecz-O3-1g,2026-05-30 13:00:00,103.9,293,2026-05-30 13:19:17.338449
321,DsLegAlRzecz-O3-1g,2026-05-30 12:00:00,99.4,293,2026-05-30 13:19:17.338449
322,DsLegAlRzecz-O3-1g,2026-05-30 11:00:00,88.8,293,2026-05-30 13:19:17.338449
323,DsLegAlRzecz-O3-1g,2026-05-30 10:00:00,73.2,293,2026-05-30 13:19:17.338449
324,DsLegAlRzecz-O3-1g,2026-05-30 09:00:00,64.1,293,2026-05-30 13:19:17.338449
325,DsLegAlRzecz-O3-1g,2026-05-30 08:00:00,62.4,293,2026-05-30 13:19:17.338449
326,DsLegAlRzecz-O3-1g,2026-05-30 07:00:00,74.2,293,2026-05-30 13:19:17.338449
327,DsLegAlRzecz-O3-1g,2026-05-30 06:00:00,83.4,293,2026-05-30 13:19:17.338449
328,DsLegAlRzecz-O3-1g,2026-05-30 05:00:00,90.8,293,2026-05-30 13:19:17.338449
329,DsLegAlRzecz-O3-1g,2026-05-30 04:00:00,83.7,293,2026-05-30 13:19:17.338449
330,DsLegAlRzecz-O3-1g,2026-05-30 03:00:00,82.1,293,2026-05-30 13:19:17.338449
331,DsLegAlRzecz-O3-1g,2026-05-30 02:00:00,83.8,293,2026-05-30 13:19:17.338449
332,DsLegAlRzecz-O3-1g,2026-05-30 01:00:00,87.7,293,2026-05-30 13:19:17.338449
333,DsLegAlRzecz-O3-1g,2026-05-30 00:00:00,92.1,293,2026-05-30 13:19:17.338449
334,DsLegAlRzecz-O3-1g,2026-05-29 23:00:00,83.7,293,2026-05-30 13:19:17.338449
335,DsLegAlRzecz-O3-1g,2026-05-29 22:00:00,76.7,293,2026-05-30 13:19:17.338449
336,DsLegAlRzecz-O3-1g,2026-05-29 21:00:00,94.9,293,2026-05-30 13:19:17.338449
337,DsLegAlRzecz-O3-1g,2026-05-29 20:00:00,106.7,293,2026-05-30 13:19:17.338449
338,DsLegAlRzecz-O3-1g,2026-05-29 19:00:00,112.6,293,2026-05-30 13:19:17.338449
339,DsLegAlRzecz-O3-1g,2026-05-29 18:00:00,118.5,293,2026-05-30 13:19:17.338449
340,DsLegAlRzecz-SO2-1g,2026-05-30 13:00:00,3.8,297,2026-05-30 13:19:17.498742
341,DsLegAlRzecz-SO2-1g,2026-05-30 12:00:00,4.2,297,2026-05-30 13:19:17.498742
342,DsLegAlRzecz-SO2-1g,2026-05-30 11:00:00,4.3,297,2026-05-30 13:19:17.498742
343,DsLegAlRzecz-SO2-1g,2026-05-30 10:00:00,3.8,297,2026-05-30 13:19:17.498742
344,DsLegAlRzecz-SO2-1g,2026-05-30 09:00:00,3.3,297,2026-05-30 13:19:17.498742
345,DsLegAlRzecz-SO2-1g,2026-05-30 08:00:00,3.7,297,2026-05-30 13:19:17.498742
346,DsLegAlRzecz-SO2-1g,2026-05-30 07:00:00,3.9,297,2026-05-30 13:19:17.498742
347,DsLegAlRzecz-SO2-1g,2026-05-30 06:00:00,3.6,297,2026-05-30 13:19:17.498742
348,DsLegAlRzecz-SO2-1g,2026-05-30 05:00:00,4.0,297,2026-05-30 13:19:17.498742
349,DsLegAlRzecz-SO2-1g,2026-05-30 04:00:00,3.9,297,2026-05-30 13:19:17.498742
350,DsLegAlRzecz-SO2-1g,2026-05-30 03:00:00,2.8,297,2026-05-30 13:19:17.498742
351,DsLegAlRzecz-SO2-1g,2026-05-30 02:00:00,2.4,297,2026-05-30 13:19:17.498742
352,DsLegAlRzecz-SO2-1g,2026-05-30 01:00:00,2.8,297,2026-05-30 13:19:17.498742
353,DsLegAlRzecz-SO2-1g,2026-05-30 00:00:00,2.8,297,2026-05-30 13:19:17.498742
354,DsLegAlRzecz-SO2-1g,2026-05-29 23:00:00,2.5,297,2026-05-30 13:19:17.498742
355,DsLegAlRzecz-SO2-1g,2026-05-29 22:00:00,2.9,297,2026-05-30 13:19:17.498742
356,DsLegAlRzecz-SO2-1g,2026-05-29 21:00:00,3.1,297,2026-05-30 13:19:17.498742
357,DsLegAlRzecz-SO2-1g,2026-05-29 20:00:00,3.2,297,2026-05-30 13:19:17.498742
358,DsLegAlRzecz-SO2-1g,2026-05-29 19:00:00,4.4,297,2026-05-30 13:19:17.498742
359,DsLegAlRzecz-SO2-1g,2026-05-29 18:00:00,4.7,297,2026-05-30 13:19:17.498742
360,DsLegAlRzecz-PM10-1g,2026-05-30 13:00:00,18.3,14397,2026-05-30 13:19:17.537975
361,DsLegAlRzecz-PM10-1g,2026-05-30 12:00:00,17.8,14397,2026-05-30 13:19:17.537975
362,DsLegAlRzecz-PM10-1g,2026-05-30 11:00:00,18.4,14397,2026-05-30 13:19:17.537975
363,DsLegAlRzecz-PM10-1g,2026-05-30 10:00:00,16.7,14397,2026-05-30 13:19:17.537975
364,DsLegAlRzecz-PM10-1g,2026-05-30 09:00:00,14.0,14397,2026-05-30 13:19:17.537975
365,DsLegAlRzecz-PM10-1g,2026-05-30 08:00:00,14.4,14397,2026-05-30 13:19:17.537975
366,DsLegAlRzecz-PM10-1g,2026-05-30 07:00:00,15.8,14397,2026-05-30 13:19:17.537975
367,DsLegAlRzecz-PM10-1g,2026-05-30 06:00:00,18.0,14397,2026-05-30 13:19:17.537975
368,DsLegAlRzecz-PM10-1g,2026-05-30 05:00:00,13.1,14397,2026-05-30 13:19:17.537975
369,DsLegAlRzecz-PM10-1g,2026-05-30 04:00:00,15.1,14397,2026-05-30 13:19:17.537975
370,DsLegAlRzecz-PM10-1g,2026-05-30 03:00:00,13.2,14397,2026-05-30 13:19:17.537975
371,DsLegAlRzecz-PM10-1g,2026-05-30 02:00:00,15.2,14397,2026-05-30 13:19:17.537975
372,DsLegAlRzecz-PM10-1g,2026-05-30 01:00:00,15.6,14397,2026-05-30 13:19:17.537975
373,DsLegAlRzecz-PM10-1g,2026-05-30 00:00:00,17.9,14397,2026-05-30 13:19:17.537975
374,DsLegAlRzecz-PM10-1g,2026-05-29 23:00:00,21.3,14397,2026-05-30 13:19:17.537975
375,DsLegAlRzecz-PM10-1g,2026-05-29 22:00:00,21.9,14397,2026-05-30 13:19:17.537975
376,DsLegAlRzecz-PM10-1g,2026-05-29 21:00:00,19.7,14397,2026-05-30 13:19:17.537975
377,DsLegAlRzecz-PM10-1g,2026-05-29 20:00:00,19.3,14397,2026-05-30 13:19:17.537975
378,DsLegAlRzecz-PM10-1g,2026-05-29 19:00:00,17.8,14397,2026-05-30 13:19:17.537975
379,DsLegAlRzecz-PM10-1g,2026-05-29 18:00:00,16.4,14397,2026-05-30 13:19:17.537975
380,DsLegAlRzecz-PM2.5-1g,2026-05-30 13:00:00,9.4,32560,2026-05-30 13:19:17.572942
381,DsLegAlRzecz-PM2.5-1g,2026-05-30 12:00:00,8.9,32560,2026-05-30 13:19:17.572942
382,DsLegAlRzecz-PM2.5-1g,2026-05-30 11:00:00,8.8,32560,2026-05-30 13:19:17.572942
383,DsLegAlRzecz-PM2.5-1g,2026-05-30 10:00:00,8.3,32560,2026-05-30 13:19:17.572942
384,DsLegAlRzecz-PM2.5-1g,2026-05-30 09:00:00,8.0,32560,2026-05-30 13:19:17.572942
385,DsLegAlRzecz-PM2.5-1g,2026-05-30 08:00:00,8.5,32560,2026-05-30 13:19:17.572942
386,DsLegAlRzecz-PM2.5-1g,2026-05-30 07:00:00,8.0,32560,2026-05-30 13:19:17.572942
387,DsLegAlRzecz-PM2.5-1g,2026-05-30 06:00:00,7.4,32560,2026-05-30 13:19:17.572942
388,DsLegAlRzecz-PM2.5-1g,2026-05-30 05:00:00,6.8,32560,2026-05-30 13:19:17.572942
389,DsLegAlRzecz-PM2.5-1g,2026-05-30 04:00:00,7.4,32560,2026-05-30 13:19:17.572942
390,DsLegAlRzecz-PM2.5-1g,2026-05-30 03:00:00,7.2,32560,2026-05-30 13:19:17.572942
391,DsLegAlRzecz-PM2.5-1g,2026-05-30 02:00:00,7.5,32560,2026-05-30 13:19:17.572942
392,DsLegAlRzecz-PM2.5-1g,2026-05-30 01:00:00,7.7,32560,2026-05-30 13:19:17.572942
393,DsLegAlRzecz-PM2.5-1g,2026-05-30 00:00:00,7.8,32560,2026-05-30 13:19:17.572942
394,DsLegAlRzecz-PM2.5-1g,2026-05-29 23:00:00,8.5,32560,2026-05-30 13:19:17.572942
395,DsLegAlRzecz-PM2.5-1g,2026-05-29 22:00:00,8.7,32560,2026-05-30 13:19:17.572942
396,DsLegAlRzecz-PM2.5-1g,2026-05-29 21:00:00,8.3,32560,2026-05-30 13:19:17.572942
397,DsLegAlRzecz-PM2.5-1g,2026-05-29 20:00:00,8.0,32560,2026-05-30 13:19:17.572942
398,DsLegAlRzecz-PM2.5-1g,2026-05-29 19:00:00,7.7,32560,2026-05-30 13:19:17.572942
399,DsLegAlRzecz-PM2.5-1g,2026-05-29 18:00:00,7.5,32560,2026-05-30 13:19:17.572942
400,DsOlawZolnAK-NO-1g,2026-05-30 13:00:00,2.3,396,2026-05-30 13:19:17.655291
401,DsOlawZolnAK-NO-1g,2026-05-30 12:00:00,2.4,396,2026-05-30 13:19:17.655291
402,DsOlawZolnAK-NO-1g,2026-05-30 11:00:00,2.2,396,2026-05-30 13:19:17.655291
403,DsOlawZolnAK-NO-1g,2026-05-30 10:00:00,2.5,396,2026-05-30 13:19:17.655291
404,DsOlawZolnAK-NO-1g,2026-05-30 09:00:00,2.0,396,2026-05-30 13:19:17.655291
405,DsOlawZolnAK-NO-1g,2026-05-30 08:00:00,2.0,396,2026-05-30 13:19:17.655291
406,DsOlawZolnAK-NO-1g,2026-05-30 07:00:00,1.8,396,2026-05-30 13:19:17.655291
407,DsOlawZolnAK-NO-1g,2026-05-30 06:00:00,1.9,396,2026-05-30 13:19:17.655291
408,DsOlawZolnAK-NO-1g,2026-05-30 05:00:00,1.5,396,2026-05-30 13:19:17.655291
409,DsOlawZolnAK-NO-1g,2026-05-30 04:00:00,1.6,396,2026-05-30 13:19:17.655291
410,DsOlawZolnAK-NO-1g,2026-05-30 03:00:00,1.5,396,2026-05-30 13:19:17.655291
411,DsOlawZolnAK-NO-1g,2026-05-30 02:00:00,1.5,396,2026-05-30 13:19:17.655291
412,DsOlawZolnAK-NO-1g,2026-05-30 01:00:00,1.2,396,2026-05-30 13:19:17.655291
413,DsOlawZolnAK-NO-1g,2026-05-30 00:00:00,1.4,396,2026-05-30 13:19:17.655291
414,DsOlawZolnAK-NO-1g,2026-05-29 23:00:00,1.4,396,2026-05-30 13:19:17.655291
415,DsOlawZolnAK-NO-1g,2026-05-29 22:00:00,0.9,396,2026-05-30 13:19:17.655291
416,DsOlawZolnAK-NO-1g,2026-05-29 21:00:00,0.7,396,2026-05-30 13:19:17.655291
417,DsOlawZolnAK-NO-1g,2026-05-29 20:00:00,0.6,396,2026-05-30 13:19:17.655291
418,DsOlawZolnAK-NO-1g,2026-05-29 19:00:00,0.9,396,2026-05-30 13:19:17.655291
419,DsOlawZolnAK-NO-1g,2026-05-29 18:00:00,0.8,396,2026-05-30 13:19:17.655291
420,DsOlawZolnAK-NO2-1g,2026-05-30 13:00:00,5.5,397,2026-05-30 13:19:17.691390
421,DsOlawZolnAK-NO2-1g,2026-05-30 12:00:00,5.3,397,2026-05-30 13:19:17.691390
422,DsOlawZolnAK-NO2-1g,2026-05-30 11:00:00,6.8,397,2026-05-30 13:19:17.691390
423,DsOlawZolnAK-NO2-1g,2026-05-30 10:00:00,8.8,397,2026-05-30 13:19:17.691390
424,DsOlawZolnAK-NO2-1g,2026-05-30 09:00:00,11.7,397,2026-05-30 13:19:17.691390
425,DsOlawZolnAK-NO2-1g,2026-05-30 08:00:00,12.5,397,2026-05-30 13:19:17.691390
426,DsOlawZolnAK-NO2-1g,2026-05-30 07:00:00,13.5,397,2026-05-30 13:19:17.691390
427,DsOlawZolnAK-NO2-1g,2026-05-30 06:00:00,11.9,397,2026-05-30 13:19:17.691390
428,DsOlawZolnAK-NO2-1g,2026-05-30 05:00:00,10.3,397,2026-05-30 13:19:17.691390
429,DsOlawZolnAK-NO2-1g,2026-05-30 04:00:00,11.5,397,2026-05-30 13:19:17.691390
430,DsOlawZolnAK-NO2-1g,2026-05-30 03:00:00,12.9,397,2026-05-30 13:19:17.691390
431,DsOlawZolnAK-NO2-1g,2026-05-30 02:00:00,12.7,397,2026-05-30 13:19:17.691390
432,DsOlawZolnAK-NO2-1g,2026-05-30 01:00:00,14.2,397,2026-05-30 13:19:17.691390
433,DsOlawZolnAK-NO2-1g,2026-05-30 00:00:00,19.4,397,2026-05-30 13:19:17.691390
434,DsOlawZolnAK-NO2-1g,2026-05-29 23:00:00,22.7,397,2026-05-30 13:19:17.691390
435,DsOlawZolnAK-NO2-1g,2026-05-29 22:00:00,13.2,397,2026-05-30 13:19:17.691390
436,DsOlawZolnAK-NO2-1g,2026-05-29 21:00:00,14.1,397,2026-05-30 13:19:17.691390
437,DsOlawZolnAK-NO2-1g,2026-05-29 20:00:00,9.3,397,2026-05-30 13:19:17.691390
438,DsOlawZolnAK-NO2-1g,2026-05-29 19:00:00,6.5,397,2026-05-30 13:19:17.691390
439,DsOlawZolnAK-NO2-1g,2026-05-29 18:00:00,6.4,397,2026-05-30 13:19:17.691390
440,DsOlawZolnAK-NOx-1g,2026-05-30 13:00:00,9.0,398,2026-05-30 13:19:17.722669
441,DsOlawZolnAK-NOx-1g,2026-05-30 12:00:00,8.9,398,2026-05-30 13:19:17.722669
442,DsOlawZolnAK-NOx-1g,2026-05-30 11:00:00,10.2,398,2026-05-30 13:19:17.722669
443,DsOlawZolnAK-NOx-1g,2026-05-30 10:00:00,12.6,398,2026-05-30 13:19:17.722669
444,DsOlawZolnAK-NOx-1g,2026-05-30 09:00:00,14.8,398,2026-05-30 13:19:17.722669
445,DsOlawZolnAK-NOx-1g,2026-05-30 08:00:00,15.5,398,2026-05-30 13:19:17.722669
446,DsOlawZolnAK-NOx-1g,2026-05-30 07:00:00,16.3,398,2026-05-30 13:19:17.722669
447,DsOlawZolnAK-NOx-1g,2026-05-30 06:00:00,14.8,398,2026-05-30 13:19:17.722669
448,DsOlawZolnAK-NOx-1g,2026-05-30 05:00:00,12.6,398,2026-05-30 13:19:17.722669
449,DsOlawZolnAK-NOx-1g,2026-05-30 04:00:00,13.9,398,2026-05-30 13:19:17.722669
450,DsOlawZolnAK-NOx-1g,2026-05-30 03:00:00,15.2,398,2026-05-30 13:19:17.722669
451,DsOlawZolnAK-NOx-1g,2026-05-30 02:00:00,15.1,398,2026-05-30 13:19:17.722669
452,DsOlawZolnAK-NOx-1g,2026-05-30 01:00:00,16.1,398,2026-05-30 13:19:17.722669
453,DsOlawZolnAK-NOx-1g,2026-05-30 00:00:00,21.5,398,2026-05-30 13:19:17.722669
454,DsOlawZolnAK-NOx-1g,2026-05-29 23:00:00,24.8,398,2026-05-30 13:19:17.722669
455,DsOlawZolnAK-NOx-1g,2026-05-29 22:00:00,14.6,398,2026-05-30 13:19:17.722669
456,DsOlawZolnAK-NOx-1g,2026-05-29 21:00:00,15.2,398,2026-05-30 13:19:17.722669
457,DsOlawZolnAK-NOx-1g,2026-05-29 20:00:00,10.2,398,2026-05-30 13:19:17.722669
458,DsOlawZolnAK-NOx-1g,2026-05-29 19:00:00,7.9,398,2026-05-30 13:19:17.722669
459,DsOlawZolnAK-NOx-1g,2026-05-29 18:00:00,7.7,398,2026-05-30 13:19:17.722669
460,DsOlawZolnAK-PM10-1g,2026-05-30 13:00:00,14.9,400,2026-05-30 13:19:17.761501
461,DsOlawZolnAK-PM10-1g,2026-05-30 12:00:00,14.2,400,2026-05-30 13:19:17.761501
462,DsOlawZolnAK-PM10-1g,2026-05-30 11:00:00,12.6,400,2026-05-30 13:19:17.761501
463,DsOlawZolnAK-PM10-1g,2026-05-30 10:00:00,12.7,400,2026-05-30 13:19:17.761501
464,DsOlawZolnAK-PM10-1g,2026-05-30 09:00:00,11.4,400,2026-05-30 13:19:17.761501
465,DsOlawZolnAK-PM10-1g,2026-05-30 08:00:00,13.5,400,2026-05-30 13:19:17.761501
466,DsOlawZolnAK-PM10-1g,2026-05-30 07:00:00,14.1,400,2026-05-30 13:19:17.761501
467,DsOlawZolnAK-PM10-1g,2026-05-30 06:00:00,15.3,400,2026-05-30 13:19:17.761501
468,DsOlawZolnAK-PM10-1g,2026-05-30 05:00:00,15.3,400,2026-05-30 13:19:17.761501
469,DsOlawZolnAK-PM10-1g,2026-05-30 04:00:00,14.7,400,2026-05-30 13:19:17.761501
470,DsOlawZolnAK-PM10-1g,2026-05-30 03:00:00,17.7,400,2026-05-30 13:19:17.761501
471,DsOlawZolnAK-PM10-1g,2026-05-30 02:00:00,18.2,400,2026-05-30 13:19:17.761501
472,DsOlawZolnAK-PM10-1g,2026-05-30 01:00:00,22.7,400,2026-05-30 13:19:17.761501
473,DsOlawZolnAK-PM10-1g,2026-05-30 00:00:00,25.1,400,2026-05-30 13:19:17.761501
474,DsOlawZolnAK-PM10-1g,2026-05-29 23:00:00,27.9,400,2026-05-30 13:19:17.761501
475,DsOlawZolnAK-PM10-1g,2026-05-29 22:00:00,46.5,400,2026-05-30 13:19:17.761501
476,DsOlawZolnAK-PM10-1g,2026-05-29 21:00:00,39.8,400,2026-05-30 13:19:17.761501
477,DsOlawZolnAK-PM10-1g,2026-05-29 20:00:00,16.3,400,2026-05-30 13:19:17.761501
478,DsOlawZolnAK-PM10-1g,2026-05-29 19:00:00,13.4,400,2026-05-30 13:19:17.761501
479,DsOlawZolnAK-PM10-1g,2026-05-29 18:00:00,16.3,400,2026-05-30 13:19:17.761501
480,DsOlawZolnAK-O3-1g,2026-05-30 13:00:00,102.5,20214,2026-05-30 13:19:17.871981
481,DsOlawZolnAK-O3-1g,2026-05-30 12:00:00,92.9,20214,2026-05-30 13:19:17.871981
482,DsOlawZolnAK-O3-1g,2026-05-30 11:00:00,82.2,20214,2026-05-30 13:19:17.871981
483,DsOlawZolnAK-O3-1g,2026-05-30 10:00:00,60.2,20214,2026-05-30 13:19:17.871981
484,DsOlawZolnAK-O3-1g,2026-05-30 09:00:00,52.9,20214,2026-05-30 13:19:17.871981
485,DsOlawZolnAK-O3-1g,2026-05-30 08:00:00,55.3,20214,2026-05-30 13:19:17.871981
486,DsOlawZolnAK-O3-1g,2026-05-30 07:00:00,57.4,20214,2026-05-30 13:19:17.871981
487,DsOlawZolnAK-O3-1g,2026-05-30 06:00:00,65.8,20214,2026-05-30 13:19:17.871981
488,DsOlawZolnAK-O3-1g,2026-05-30 05:00:00,70.5,20214,2026-05-30 13:19:17.871981
489,DsOlawZolnAK-O3-1g,2026-05-30 04:00:00,71.3,20214,2026-05-30 13:19:17.871981
490,DsOlawZolnAK-O3-1g,2026-05-30 03:00:00,67.7,20214,2026-05-30 13:19:17.871981
491,DsOlawZolnAK-O3-1g,2026-05-30 02:00:00,68.4,20214,2026-05-30 13:19:17.871981
492,DsOlawZolnAK-O3-1g,2026-05-30 01:00:00,69.4,20214,2026-05-30 13:19:17.871981
493,DsOlawZolnAK-O3-1g,2026-05-30 00:00:00,69.5,20214,2026-05-30 13:19:17.871981
494,DsOlawZolnAK-O3-1g,2026-05-29 23:00:00,54.7,20214,2026-05-30 13:19:17.871981
495,DsOlawZolnAK-O3-1g,2026-05-29 22:00:00,70.8,20214,2026-05-30 13:19:17.871981
496,DsOlawZolnAK-O3-1g,2026-05-29 21:00:00,88.3,20214,2026-05-30 13:19:17.871981
497,DsOlawZolnAK-O3-1g,2026-05-29 20:00:00,106.9,20214,2026-05-30 13:19:17.871981
498,DsOlawZolnAK-O3-1g,2026-05-29 19:00:00,114.6,20214,2026-05-30 13:19:17.871981
499,DsOlawZolnAK-O3-1g,2026-05-29 18:00:00,120.7,20214,2026-05-30 13:19:17.871981
500,DsOlawZolnAK-PM2.5-1g,2026-05-30 13:00:00,7.9,32613,2026-05-30 13:19:17.906371
501,DsOlawZolnAK-PM2.5-1g,2026-05-30 12:00:00,7.4,32613,2026-05-30 13:19:17.906371
502,DsOlawZolnAK-PM2.5-1g,2026-05-30 11:00:00,6.9,32613,2026-05-30 13:19:17.906371
503,DsOlawZolnAK-PM2.5-1g,2026-05-30 10:00:00,6.8,32613,2026-05-30 13:19:17.906371
504,DsOlawZolnAK-PM2.5-1g,2026-05-30 09:00:00,6.6,32613,2026-05-30 13:19:17.906371
505,DsOlawZolnAK-PM2.5-1g,2026-05-30 08:00:00,7.9,32613,2026-05-30 13:19:17.906371
506,DsOlawZolnAK-PM2.5-1g,2026-05-30 07:00:00,7.4,32613,2026-05-30 13:19:17.906371
507,DsOlawZolnAK-PM2.5-1g,2026-05-30 06:00:00,8.1,32613,2026-05-30 13:19:17.906371
508,DsOlawZolnAK-PM2.5-1g,2026-05-30 05:00:00,8.7,32613,2026-05-30 13:19:17.906371
