Kod stanowiska,Data,Wartość,id_stacji
DsWrocBartni-NOx-1g,2026-05-30 12:00:00,8.5,643
DsWrocBartni-NOx-1g,2026-05-30 11:00:00,12.5,643
DsWrocBartni-NOx-1g,2026-05-30 10:00:00,21.1,643
DsWrocBartni-NOx-1g,2026-05-30 09:00:00,21.7,643
DsWrocBartni-NOx-1g,2026-05-30 08:00:00,19.3,643
DsWrocBartni-NOx-1g,2026-05-30 07:00:00,11.7,643
DsWrocBartni-NOx-1g,2026-05-30 06:00:00,13.4,643
DsWrocBartni-NOx-1g,2026-05-30 05:00:00,12.0,643
DsWrocBartni-NOx-1g,2026-05-30 04:00:00,11.0,643
DsWrocBartni-O3-1g,2026-05-30 23:00:00,70.5,644
DsWrocBartni-O3-1g,2026-05-30 22:00:00,81.3,644
DsWrocBartni-O3-1g,2026-05-30 21:00:00,86.4,644
DsWrocBartni-O3-1g,2026-05-30 20:00:00,92.8,644
DsWrocBartni-O3-1g,2026-05-30 19:00:00,100.0,644
DsWrocBartni-O3-1g,2026-05-30 18:00:00,103.6,644
DsWrocBartni-O3-1g,2026-05-30 17:00:00,110.0,644
DsWrocBartni-O3-1g,2026-05-30 16:00:00,112.4,644
DsWrocBartni-O3-1g,2026-05-30 15:00:00,114.1,644
DsWrocBartni-O3-1g,2026-05-30 14:00:00,114.1,644
DsWrocBartni-O3-1g,2026-05-30 13:00:00,105.7,644
DsWrocBartni-O3-1g,2026-05-30 12:00:00,94.3,644
DsWrocBartni-O3-1g,2026-05-30 11:00:00,79.1,644
DsWrocBartni-O3-1g,2026-05-30 10:00:00,53.1,644
DsWrocBartni-O3-1g,2026-05-30 09:00:00,49.1,644
DsWrocBartni-O3-1g,2026-05-30 08:00:00,54.6,644
DsWrocBartni-O3-1g,2026-05-30 07:00:00,71.2,644
DsWrocBartni-O3-1g,2026-05-30 06:00:00,67.6,644
DsWrocBartni-O3-1g,2026-05-30 05:00:00,67.2,644
DsWrocBartni-O3-1g,2026-05-30 04:00:00,79.5,644
DsWrocWybCon-C6H6-1g,2026-05-30 23:00:00,0.1,658
DsWrocWybCon-C6H6-1g,2026-05-30 22:00:00,0.06,658
DsWrocWybCon-C6H6-1g,2026-05-30 21:00:00,0.08,658
DsWrocWybCon-C6H6-1g,2026-05-30 20:00:00,0.08,658
DsWrocWybCon-C6H6-1g,2026-05-30 19:00:00,0.06,658
DsWrocWybCon-C6H6-1g,2026-05-30 18:00:00,0.07,658
DsWrocWybCon-C6H6-1g,2026-05-30 17:00:00,0.07,658
DsWrocWybCon-C6H6-1g,2026-05-30 16:00:00,0.06,658
DsWrocWybCon-C6H6-1g,2026-05-30 15:00:00,0.07,658
DsWrocWybCon-C6H6-1g,2026-05-30 14:00:00,0.09,658
DsWrocWybCon-C6H6-1g,2026-05-30 13:00:00,0.08,658
DsWrocWybCon-C6H6-1g,2026-05-30 12:00:00,0.09,658
DsWrocWybCon-C6H6-1g,2026-05-30 11:00:00,0.17,658
DsWrocWybCon-C6H6-1g,2026-05-30 10:00:00,0.25,658
DsWrocWybCon-C6H6-1g,2026-05-30 09:00:00,0.19,658
DsWrocWybCon-C6H6-1g,2026-05-30 08:00:00,0.18,658
DsWrocWybCon-C6H6-1g,2026-05-30 07:00:00,0.14,658
DsWrocWybCon-C6H6-1g,2026-05-30 06:00:00,0.13,658
DsWrocWybCon-C6H6-1g,2026-05-30 05:00:00,0.12,658
DsWrocWybCon-C6H6-1g,2026-05-30 04:00:00,0.14,658
DsWrocWybCon-CO-1g,2026-05-30 23:00:00,412.0,660
DsWrocWybCon-CO-1g,2026-05-30 22:00:00,373.0,660
DsWrocWybCon-CO-1g,2026-05-30 21:00:00,353.0,660
DsWrocWybCon-CO-1g,2026-05-30 20:00:00,348.0,660
DsWrocWybCon-CO-1g,2026-05-30 19:00:00,333.0,660
DsWrocWybCon-CO-1g,2026-05-30 18:00:00,329.0,660
DsWrocWybCon-CO-1g,2026-05-30 17:00:00,354.0,660
DsWrocWybCon-CO-1g,2026-05-30 16:00:00,358.0,660
DsWrocWybCon-CO-1g,2026-05-30 15:00:00,370.0,660
DsWrocWybCon-CO-1g,2026-05-30 14:00:00,403.0,660
DsWrocWybCon-CO-1g,2026-05-30 13:00:00,418.0,660
DsWrocWybCon-CO-1g,2026-05-30 12:00:00,438.0,660
DsWrocWybCon-CO-1g,2026-05-30 11:00:00,462.0,660
DsWrocWybCon-CO-1g,2026-05-30 10:00:00,504.0,660
DsWrocWybCon-CO-1g,2026-05-30 09:00:00,485.0,660
DsWrocWybCon-CO-1g,2026-05-30 08:00:00,268.0,660
DsWrocWybCon-CO-1g,2026-05-30 07:00:00,256.0,660
DsWrocWybCon-CO-1g,2026-05-30 06:00:00,260.0,660
DsWrocWybCon-CO-1g,2026-05-30 05:00:00,216.0,660
DsWrocWybCon-CO-1g,2026-05-30 04:00:00,216.0,660
DsWrocWybCon-NO-1g,2026-05-30 23:00:00,0.5,664
DsWrocWybCon-NO-1g,2026-05-30 22:00:00,0.6,664
DsWrocWybCon-NO-1g,2026-05-30 21:00:00,0.7,664
DsWrocWybCon-NO-1g,2026-05-30 20:00:00,0.6,664
DsWrocWybCon-NO-1g,2026-05-30 19:00:00,0.5,664
DsWrocWybCon-NO-1g,2026-05-30 18:00:00,0.6,664
DsWrocWybCon-NO-1g,2026-05-30 17:00:00,0.4,664
DsWrocWybCon-NO-1g,2026-05-30 16:00:00,0.7,664
DsWrocWybCon-NO-1g,2026-05-30 15:00:00,0.8,664
DsWrocWybCon-NO-1g,2026-05-30 14:00:00,0.5,664
DsWrocWybCon-NO-1g,2026-05-30 13:00:00,0.8,664
DsWrocWybCon-NO-1g,2026-05-30 12:00:00,1.0,664
DsWrocWybCon-NO-1g,2026-05-30 11:00:00,1.3,664
DsWrocWybCon-NO-1g,2026-05-30 10:00:00,3.1,664
DsWrocWybCon-NO-1g,2026-05-30 09:00:00,2.6,664
DsWrocWybCon-NO-1g,2026-05-30 08:00:00,1.5,664
DsWrocWybCon-NO-1g,2026-05-30 07:00:00,1.2,664
DsWrocWybCon-NO-1g,2026-05-30 06:00:00,0.6,664
DsWrocWybCon-NO-1g,2026-05-30 05:00:00,0.4,664
DsWrocWybCon-NO-1g,2026-05-30 04:00:00,0.5,664
DsWrocWybCon-NO2-1g,2026-05-30 23:00:00,11.4,665
DsWrocWybCon-NO2-1g,2026-05-30 22:00:00,7.4,665
DsWrocWybCon-NO2-1g,2026-05-30 21:00:00,7.8,665
DsWrocWybCon-NO2-1g,2026-05-30 20:00:00,6.9,665
DsWrocWybCon-NO2-1g,2026-05-30 19:00:00,5.5,665
DsWrocWybCon-NO2-1g,2026-05-30 18:00:00,5.0,665
DsWrocWybCon-NO2-1g,2026-05-30 17:00:00,4.9,665
DsWrocWybCon-NO2-1g,2026-05-30 16:00:00,5.6,665
DsWrocWybCon-NO2-1g,2026-05-30 15:00:00,6.0,665
DsWrocWybCon-NO2-1g,2026-05-30 14:00:00,6.5,665
DsWrocWybCon-NO2-1g,2026-05-30 13:00:00,6.2,665
DsWrocWybCon-NO2-1g,2026-05-30 12:00:00,6.8,665
DsWrocWybCon-NO2-1g,2026-05-30 11:00:00,9.7,665
DsWrocWybCon-NO2-1g,2026-05-30 10:00:00,20.1,665
DsWrocWybCon-NO2-1g,2026-05-30 09:00:00,25.7,665
DsWrocWybCon-NO2-1g,2026-05-30 08:00:00,24.0,665
DsWrocWybCon-NO2-1g,2026-05-30 07:00:00,19.5,665
DsWrocWybCon-NO2-1g,2026-05-30 06:00:00,14.1,665
DsWrocWybCon-NO2-1g,2026-05-30 05:00:00,11.8,665
DsWrocWybCon-NO2-1g,2026-05-30 04:00:00,8.4,665
DsWrocWybCon-NOx-1g,2026-05-30 23:00:00,12.2,666
DsWrocWybCon-NOx-1g,2026-05-30 22:00:00,8.3,666
DsWrocWybCon-NOx-1g,2026-05-30 21:00:00,8.9,666
DsWrocWybCon-NOx-1g,2026-05-30 20:00:00,7.8,666
DsWrocWybCon-NOx-1g,2026-05-30 19:00:00,6.2,666
DsWrocWybCon-NOx-1g,2026-05-30 18:00:00,5.9,666
DsWrocWybCon-NOx-1g,2026-05-30 17:00:00,5.5,666
DsWrocWybCon-NOx-1g,2026-05-30 16:00:00,6.7,666
DsWrocWybCon-NOx-1g,2026-05-30 15:00:00,7.3,666
DsWrocWybCon-NOx-1g,2026-05-30 14:00:00,7.2,666
DsWrocWybCon-NOx-1g,2026-05-30 13:00:00,7.4,666
DsWrocWybCon-NOx-1g,2026-05-30 12:00:00,8.3,666
DsWrocWybCon-NOx-1g,2026-05-30 11:00:00,11.6,666
DsWrocWybCon-NOx-1g,2026-05-30 10:00:00,24.9,666
DsWrocWybCon-NOx-1g,2026-05-30 09:00:00,29.7,666
DsWrocWybCon-NOx-1g,2026-05-30 08:00:00,26.3,666
DsWrocWybCon-NOx-1g,2026-05-30 07:00:00,21.4,666
DsWrocWybCon-NOx-1g,2026-05-30 06:00:00,15.0,666
DsWrocWybCon-NOx-1g,2026-05-30 05:00:00,12.5,666
DsWrocWybCon-NOx-1g,2026-05-30 04:00:00,9.2,666
DsWrocWybCon-O3-1g,2026-05-30 23:00:00,67.4,667
DsWrocWybCon-O3-1g,2026-05-30 22:00:00,77.8,667
DsWrocWybCon-O3-1g,2026-05-30 21:00:00,82.2,667
DsWrocWybCon-O3-1g,2026-05-30 20:00:00,87.7,667
DsWrocWybCon-O3-1g,2026-05-30 19:00:00,96.5,667
DsWrocWybCon-O3-1g,2026-05-30 18:00:00,100.7,667
DsWrocWybCon-O3-1g,2026-05-30 17:00:00,107.6,667
DsWrocWybCon-O3-1g,2026-05-30 16:00:00,109.7,667
DsWrocWybCon-O3-1g,2026-05-30 15:00:00,108.4,667
DsWrocWybCon-O3-1g,2026-05-30 14:00:00,108.6,667
DsWrocWybCon-O3-1g,2026-05-30 13:00:00,104.6,667
DsWrocWybCon-O3-1g,2026-05-30 12:00:00,96.6,667
DsWrocWybCon-O3-1g,2026-05-30 11:00:00,83.2,667
DsWrocWybCon-O3-1g,2026-05-30 10:00:00,62.6,667
DsWrocWybCon-O3-1g,2026-05-30 09:00:00,49.6,667
DsWrocWybCon-O3-1g,2026-05-30 08:00:00,48.7,667
DsWrocWybCon-O3-1g,2026-05-30 07:00:00,50.8,667
DsWrocWybCon-O3-1g,2026-05-30 06:00:00,61.7,667
DsWrocWybCon-O3-1g,2026-05-30 05:00:00,76.8,667
DsWrocWybCon-O3-1g,2026-05-30 04:00:00,81.2,667
DsWrocWybCon-PM2.5-1g,2026-05-30 23:00:00,11.1,670
DsWrocWybCon-PM2.5-1g,2026-05-30 22:00:00,11.4,670
DsWrocWybCon-PM2.5-1g,2026-05-30 21:00:00,11.1,670
DsWrocWybCon-PM2.5-1g,2026-05-30 20:00:00,11.9,670
DsWrocWybCon-PM2.5-1g,2026-05-30 19:00:00,11.7,670
DsWrocWybCon-PM2.5-1g,2026-05-30 18:00:00,12.1,670
DsWrocWybCon-PM2.5-1g,2026-05-30 17:00:00,15.0,670
DsWrocWybCon-PM2.5-1g,2026-05-30 16:00:00,14.0,670
DsWrocWybCon-PM2.5-1g,2026-05-30 15:00:00,13.0,670
DsWrocWybCon-PM2.5-1g,2026-05-30 14:00:00,12.8,670
DsWrocWybCon-PM2.5-1g,2026-05-30 13:00:00,12.9,670
DsWrocWybCon-PM2.5-1g,2026-05-30 12:00:00,12.9,670
DsWrocWybCon-PM2.5-1g,2026-05-30 11:00:00,12.3,670
DsWrocWybCon-PM2.5-1g,2026-05-30 10:00:00,12.5,670
DsWrocWybCon-PM2.5-1g,2026-05-30 09:00:00,12.0,670
DsWrocWybCon-PM2.5-1g,2026-05-30 08:00:00,12.6,670
DsWrocWybCon-PM2.5-1g,2026-05-30 07:00:00,12.0,670
DsWrocWybCon-PM2.5-1g,2026-05-30 06:00:00,12.4,670
DsWrocWybCon-PM2.5-1g,2026-05-30 05:00:00,11.6,670
DsWrocWybCon-PM2.5-1g,2026-05-30 04:00:00,11.6,670
DsWrocWybCon-SO2-1g,2026-05-30 23:00:00,8.3,672
DsWrocWybCon-SO2-1g,2026-05-30 22:00:00,9.2,672
DsWrocWybCon-SO2-1g,2026-05-30 21:00:00,10.3,672
DsWrocWybCon-SO2-1g,2026-05-30 20:00:00,11.1,672
DsWrocWybCon-SO2-1g,2026-05-30 19:00:00,11.3,672
DsWrocWybCon-SO2-1g,2026-05-30 18:00:00,11.5,672
DsWrocWybCon-SO2-1g,2026-05-30 17:00:00,12.0,672
DsWrocWybCon-SO2-1g,2026-05-30 16:00:00,11.8,672
DsWrocWybCon-SO2-1g,2026-05-30 15:00:00,11.0,672
DsWrocWybCon-SO2-1g,2026-05-30 14:00:00,8.8,672
DsWrocWybCon-SO2-1g,2026-05-30 13:00:00,9.7,672
DsWrocWybCon-SO2-1g,2026-05-30 12:00:00,8.8,672
DsWrocWybCon-SO2-1g,2026-05-30 11:00:00,8.0,672
DsWrocWybCon-SO2-1g,2026-05-30 10:00:00,5.8,672
DsWrocWybCon-SO2-1g,2026-05-30 09:00:00,5.8,672
DsWrocWybCon-SO2-1g,2026-05-30 08:00:00,6.5,672
DsWrocWybCon-SO2-1g,2026-05-30 07:00:00,6.4,672
DsWrocWybCon-SO2-1g,2026-05-30 06:00:00,7.4,672
DsWrocWybCon-SO2-1g,2026-05-30 05:00:00,7.7,672
DsWrocWybCon-SO2-1g,2026-05-30 04:00:00,7.4,672
DsWrocAlWisn-CO-1g,2026-05-30 23:00:00,393.0,737
DsWrocAlWisn-CO-1g,2026-05-30 22:00:00,372.0,737
DsWrocAlWisn-CO-1g,2026-05-30 21:00:00,366.0,737
DsWrocAlWisn-CO-1g,2026-05-30 20:00:00,364.0,737
DsWrocAlWisn-CO-1g,2026-05-30 19:00:00,346.0,737
DsWrocAlWisn-CO-1g,2026-05-30 18:00:00,356.0,737
DsWrocAlWisn-CO-1g,2026-05-30 17:00:00,399.0,737
DsWrocAlWisn-CO-1g,2026-05-30 16:00:00,387.0,737
DsWrocAlWisn-CO-1g,2026-05-30 15:00:00,381.0,737
DsWrocAlWisn-CO-1g,2026-05-30 14:00:00,416.0,737
DsWrocAlWisn-CO-1g,2026-05-30 13:00:00,395.0,737
DsWrocAlWisn-CO-1g,2026-05-30 12:00:00,446.0,737
DsWrocAlWisn-CO-1g,2026-05-30 11:00:00,465.0,737
DsWrocAlWisn-CO-1g,2026-05-30 10:00:00,477.0,737
DsWrocAlWisn-CO-1g,2026-05-30 09:00:00,560.0,737
DsWrocAlWisn-CO-1g,2026-05-30 08:00:00,439.0,737
DsWrocAlWisn-CO-1g,2026-05-30 07:00:00,454.0,737
DsWrocAlWisn-CO-1g,2026-05-30 06:00:00,374.0,737
DsWrocAlWisn-CO-1g,2026-05-30 05:00:00,293.0,737
DsWrocAlWisn-CO-1g,2026-05-30 04:00:00,279.0,737
DsWrocAlWisn-NO-1g,2026-05-30 23:00:00,12.6,739
DsWrocAlWisn-NO-1g,2026-05-30 22:00:00,10.6,739
DsWrocAlWisn-NO-1g,2026-05-30 21:00:00,12.7,739
DsWrocAlWisn-NO-1g,2026-05-30 20:00:00,13.4,739
DsWrocAlWisn-NO-1g,2026-05-30 19:00:00,12.2,739
DsWrocAlWisn-NO-1g,2026-05-30 18:00:00,16.9,739
DsWrocAlWisn-NO-1g,2026-05-30 17:00:00,13.3,739
DsWrocAlWisn-NO-1g,2026-05-30 16:00:00,12.4,739
DsWrocAlWisn-NO-1g,2026-05-30 15:00:00,13.4,739
DsWrocAlWisn-NO-1g,2026-05-30 14:00:00,12.7,739
DsWrocAlWisn-NO-1g,2026-05-30 13:00:00,10.9,739
DsWrocAlWisn-NO-1g,2026-05-30 12:00:00,13.6,739
DsWrocAlWisn-NO-1g,2026-05-30 11:00:00,21.5,739
DsWrocAlWisn-NO-1g,2026-05-30 10:00:00,25.5,739
DsWrocAlWisn-NO-1g,2026-05-30 09:00:00,34.6,739
DsWrocAlWisn-NO-1g,2026-05-30 08:00:00,19.1,739
DsWrocAlWisn-NO-1g,2026-05-30 07:00:00,39.1,739
DsWrocAlWisn-NO-1g,2026-05-30 06:00:00,24.4,739
DsWrocAlWisn-NO-1g,2026-05-30 05:00:00,7.3,739
DsWrocAlWisn-NO-1g,2026-05-30 04:00:00,3.9,739
DsWrocAlWisn-NO2-1g,2026-05-30 23:00:00,25.2,740
DsWrocAlWisn-NO2-1g,2026-05-30 22:00:00,23.0,740
DsWrocAlWisn-NO2-1g,2026-05-30 21:00:00,22.6,740
DsWrocAlWisn-NO2-1g,2026-05-30 20:00:00,23.5,740
DsWrocAlWisn-NO2-1g,2026-05-30 19:00:00,21.0,740
DsWrocAlWisn-NO2-1g,2026-05-30 18:00:00,20.6,740
DsWrocAlWisn-NO2-1g,2026-05-30 17:00:00,19.4,740
DsWrocAlWisn-NO2-1g,2026-05-30 16:00:00,23.9,740
DsWrocAlWisn-NO2-1g,2026-05-30 15:00:00,20.3,740
DsWrocAlWisn-NO2-1g,2026-05-30 14:00:00,24.0,740
DsWrocAlWisn-NO2-1g,2026-05-30 13:00:00,19.3,740
DsWrocAlWisn-NO2-1g,2026-05-30 12:00:00,22.2,740
DsWrocAlWisn-NO2-1g,2026-05-30 11:00:00,28.6,740
DsWrocAlWisn-NO2-1g,2026-05-30 10:00:00,36.7,740
DsWrocAlWisn-NO2-1g,2026-05-30 09:00:00,41.7,740
DsWrocAlWisn-NO2-1g,2026-05-30 08:00:00,37.7,740
DsWrocAlWisn-NO2-1g,2026-05-30 07:00:00,50.8,740
DsWrocAlWisn-NO2-1g,2026-05-30 06:00:00,45.7,740
DsWrocAlWisn-NO2-1g,2026-05-30 05:00:00,19.9,740
DsWrocAlWisn-NO2-1g,2026-05-30 04:00:00,14.9,740
DsWrocAlWisn-NOx-1g,2026-05-30 23:00:00,44.5,741
DsWrocAlWisn-NOx-1g,2026-05-30 22:00:00,39.4,741
DsWrocAlWisn-NOx-1g,2026-05-30 21:00:00,42.1,741
DsWrocAlWisn-NOx-1g,2026-05-30 20:00:00,44.0,741
DsWrocAlWisn-NOx-1g,2026-05-30 19:00:00,39.8,741
DsWrocAlWisn-NOx-1g,2026-05-30 18:00:00,46.5,741
DsWrocAlWisn-NOx-1g,2026-05-30 17:00:00,39.9,741
DsWrocAlWisn-NOx-1g,2026-05-30 16:00:00,43.0,741
DsWrocAlWisn-NOx-1g,2026-05-30 15:00:00,40.9,741
DsWrocAlWisn-NOx-1g,2026-05-30 14:00:00,43.4,741
DsWrocAlWisn-NOx-1g,2026-05-30 13:00:00,35.9,741
DsWrocAlWisn-NOx-1g,2026-05-30 12:00:00,42.9,741
DsWrocAlWisn-NOx-1g,2026-05-30 11:00:00,61.6,741
DsWrocAlWisn-NOx-1g,2026-05-30 10:00:00,75.8,741
DsWrocAlWisn-NOx-1g,2026-05-30 09:00:00,94.6,741
DsWrocAlWisn-NOx-1g,2026-05-30 08:00:00,67.3,741
DsWrocAlWisn-NOx-1g,2026-05-30 07:00:00,110.8,741
DsWrocAlWisn-NOx-1g,2026-05-30 06:00:00,83.1,741
DsWrocAlWisn-NOx-1g,2026-05-30 05:00:00,31.1,741
DsWrocAlWisn-NOx-1g,2026-05-30 04:00:00,20.9,741
DsWrocAlWisn-PM2.5-1g,2026-05-30 23:00:00,,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 22:00:00,12.0,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 21:00:00,10.9,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 20:00:00,13.1,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 19:00:00,9.9,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 18:00:00,13.4,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 17:00:00,11.0,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 16:00:00,9.3,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 15:00:00,10.9,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 14:00:00,10.2,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 13:00:00,12.1,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 12:00:00,11.8,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 11:00:00,11.2,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 10:00:00,7.3,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 09:00:00,10.2,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 08:00:00,15.2,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 07:00:00,14.9,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 06:00:00,15.8,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 05:00:00,18.8,744
DsWrocAlWisn-PM2.5-1g,2026-05-30 04:00:00,12.4,744
KpGrudPilsud-NO-1g,2026-05-30 23:00:00,0.7,808
KpGrudPilsud-NO-1g,2026-05-30 22:00:00,0.7,808
KpGrudPilsud-NO-1g,2026-05-30 21:00:00,1.0,808
KpGrudPilsud-NO-1g,2026-05-30 20:00:00,0.5,808
KpGrudPilsud-NO-1g,2026-05-30 19:00:00,0.5,808
KpGrudPilsud-NO-1g,2026-05-30 18:00:00,0.4,808
KpGrudPilsud-NO-1g,2026-05-30 17:00:00,1.2,808
KpGrudPilsud-NO-1g,2026-05-30 16:00:00,1.1,808
KpGrudPilsud-NO-1g,2026-05-30 15:00:00,1.9,808
KpGrudPilsud-NO-1g,2026-05-30 14:00:00,2.4,808
KpGrudPilsud-NO-1g,2026-05-30 13:00:00,2.4,808
KpGrudPilsud-NO-1g,2026-05-30 12:00:00,5.9,808
KpGrudPilsud-NO-1g,2026-05-30 11:00:00,8.0,808
KpGrudPilsud-NO-1g,2026-05-30 10:00:00,13.3,808
KpGrudPilsud-NO-1g,2026-05-30 09:00:00,10.7,808
KpGrudPilsud-NO-1g,2026-05-30 08:00:00,7.6,808
KpGrudPilsud-NO-1g,2026-05-30 07:00:00,5.6,808
KpGrudPilsud-NO-1g,2026-05-30 06:00:00,9.2,808
KpGrudPilsud-NO-1g,2026-05-30 05:00:00,4.6,808
KpGrudPilsud-NO-1g,2026-05-30 04:00:00,4.3,808
KpGrudPilsud-NO2-1g,2026-05-30 23:00:00,2.5,809
KpGrudPilsud-NO2-1g,2026-05-30 22:00:00,2.1,809
KpGrudPilsud-NO2-1g,2026-05-30 21:00:00,3.0,809
KpGrudPilsud-NO2-1g,2026-05-30 20:00:00,2.0,809
KpGrudPilsud-NO2-1g,2026-05-30 19:00:00,2.0,809
KpGrudPilsud-NO2-1g,2026-05-30 18:00:00,2.0,809
KpGrudPilsud-NO2-1g,2026-05-30 17:00:00,3.7,809
KpGrudPilsud-NO2-1g,2026-05-30 16:00:00,2.8,809
KpGrudPilsud-NO2-1g,2026-05-30 15:00:00,3.5,809
KpGrudPilsud-NO2-1g,2026-05-30 14:00:00,4.4,809
KpGrudPilsud-NO2-1g,2026-05-30 13:00:00,4.8,809
KpGrudPilsud-NO2-1g,2026-05-30 12:00:00,10.6,809
KpGrudPilsud-NO2-1g,2026-05-30 11:00:00,13.5,809
KpGrudPilsud-NO2-1g,2026-05-30 10:00:00,20.0,809
KpGrudPilsud-NO2-1g,2026-05-30 09:00:00,21.5,809
KpGrudPilsud-NO2-1g,2026-05-30 08:00:00,17.7,809
KpGrudPilsud-NO2-1g,2026-05-30 07:00:00,16.5,809
KpGrudPilsud-NO2-1g,2026-05-30 06:00:00,23.5,809
KpGrudPilsud-NO2-1g,2026-05-30 05:00:00,22.6,809
KpGrudPilsud-NO2-1g,2026-05-30 04:00:00,22.5,809
KpGrudPilsud-NOx-1g,2026-05-30 23:00:00,3.6,810
KpGrudPilsud-NOx-1g,2026-05-30 22:00:00,3.2,810
KpGrudPilsud-NOx-1g,2026-05-30 21:00:00,4.6,810
KpGrudPilsud-NOx-1g,2026-05-30 20:00:00,2.8,810
KpGrudPilsud-NOx-1g,2026-05-30 19:00:00,2.7,810
KpGrudPilsud-NOx-1g,2026-05-30 18:00:00,2.6,810
KpGrudPilsud-NOx-1g,2026-05-30 17:00:00,5.5,810
KpGrudPilsud-NOx-1g,2026-05-30 16:00:00,4.6,810
KpGrudPilsud-NOx-1g,2026-05-30 15:00:00,6.3,810
KpGrudPilsud-NOx-1g,2026-05-30 14:00:00,8.0,810
KpGrudPilsud-NOx-1g,2026-05-30 13:00:00,8.5,810
KpGrudPilsud-NOx-1g,2026-05-30 12:00:00,19.7,810
KpGrudPilsud-NOx-1g,2026-05-30 11:00:00,25.8,810
KpGrudPilsud-NOx-1g,2026-05-30 10:00:00,40.5,810
KpGrudPilsud-NOx-1g,2026-05-30 09:00:00,38.0,810
KpGrudPilsud-NOx-1g,2026-05-30 08:00:00,29.3,810
KpGrudPilsud-NOx-1g,2026-05-30 07:00:00,25.1,810
KpGrudPilsud-NOx-1g,2026-05-30 06:00:00,37.5,810
KpGrudPilsud-NOx-1g,2026-05-30 05:00:00,29.6,810
KpGrudPilsud-NOx-1g,2026-05-30 04:00:00,29.1,810
KpGrudPilsud-PM10-1g,2026-05-30 23:00:00,13.0,812
KpGrudPilsud-PM10-1g,2026-05-30 22:00:00,12.2,812
KpGrudPilsud-PM10-1g,2026-05-30 21:00:00,12.0,812
KpGrudPilsud-PM10-1g,2026-05-30 20:00:00,10.4,812
KpGrudPilsud-PM10-1g,2026-05-30 19:00:00,10.8,812
KpGrudPilsud-PM10-1g,2026-05-30 18:00:00,13.4,812
KpGrudPilsud-PM10-1g,2026-05-30 17:00:00,14.8,812
KpGrudPilsud-PM10-1g,2026-05-30 16:00:00,15.8,812
KpGrudPilsud-PM10-1g,2026-05-30 15:00:00,19.2,812
KpGrudPilsud-PM10-1g,2026-05-30 14:00:00,25.6,812
KpGrudPilsud-PM10-1g,2026-05-30 13:00:00,32.6,812
KpGrudPilsud-PM10-1g,2026-05-30 12:00:00,30.8,812
KpGrudPilsud-PM10-1g,2026-05-30 11:00:00,31.6,812
KpGrudPilsud-PM10-1g,2026-05-30 10:00:00,28.8,812
KpGrudPilsud-PM10-1g,2026-05-30 09:00:00,31.2,812
KpGrudPilsud-PM10-1g,2026-05-30 08:00:00,24.8,812
KpGrudPilsud-PM10-1g,2026-05-30 07:00:00,31.0,812
KpGrudPilsud-PM10-1g,2026-05-30 06:00:00,31.4,812
KpGrudPilsud-PM10-1g,2026-05-30 05:00:00,28.6,812
KpGrudPilsud-PM10-1g,2026-05-30 04:00:00,44.0,812
KpInowSolank-PM10-1g,2026-05-30 23:00:00,5.6,828
KpInowSolank-PM10-1g,2026-05-30 22:00:00,7.7,828
KpInowSolank-PM10-1g,2026-05-30 21:00:00,9.8,828
KpInowSolank-PM10-1g,2026-05-30 20:00:00,11.6,828
KpInowSolank-PM10-1g,2026-05-30 19:00:00,11.6,828
KpInowSolank-PM10-1g,2026-05-30 18:00:00,9.8,828
KpInowSolank-PM10-1g,2026-05-30 17:00:00,7.9,828
KpInowSolank-PM10-1g,2026-05-30 16:00:00,7.7,828
KpInowSolank-PM10-1g,2026-05-30 15:00:00,8.8,828
KpInowSolank-PM10-1g,2026-05-30 14:00:00,8.4,828
KpInowSolank-PM10-1g,2026-05-30 13:00:00,9.3,828
KpInowSolank-PM10-1g,2026-05-30 12:00:00,8.2,828
KpInowSolank-PM10-1g,2026-05-30 11:00:00,8.1,828
KpInowSolank-PM10-1g,2026-05-30 10:00:00,7.5,828
KpInowSolank-PM10-1g,2026-05-30 09:00:00,5.9,828
KpInowSolank-PM10-1g,2026-05-30 08:00:00,6.7,828
KpInowSolank-PM10-1g,2026-05-30 07:00:00,7.1,828
KpInowSolank-PM10-1g,2026-05-30 06:00:00,5.4,828
KpInowSolank-PM10-1g,2026-05-30 05:00:00,4.6,828
