Kod stanowiska,Data,Wartość,id_stanowisk
DsLegAlRzecz-PM2.5-1g,2026-08-31 22:00:00,13.0,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 21:00:00,9.1,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 20:00:00,7.0,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 19:00:00,6.1,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 18:00:00,6.0,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 17:00:00,5.6,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 16:00:00,5.2,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 15:00:00,4.9,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 14:00:00,5.4,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 13:00:00,5.9,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 12:00:00,9.2,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 11:00:00,8.6,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 10:00:00,7.7,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 09:00:00,7.5,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 08:00:00,7.5,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 07:00:00,7.2,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 06:00:00,7.5,32560
DsLegAlRzecz-PM2.5-1g,2026-08-31 05:00:00,10.4,32560
DsOlawZolnAK-NO-1g,2026-09-01 00:00:00,1.2,396
DsOlawZolnAK-NO-1g,2026-08-31 23:00:00,1.5,396
DsOlawZolnAK-NO-1g,2026-08-31 22:00:00,1.0,396
DsOlawZolnAK-NO-1g,2026-08-31 21:00:00,1.1,396
DsOlawZolnAK-NO-1g,2026-08-31 20:00:00,0.8,396
DsOlawZolnAK-NO-1g,2026-08-31 19:00:00,1.3,396
DsOlawZolnAK-NO-1g,2026-08-31 18:00:00,1.0,396
DsOlawZolnAK-NO-1g,2026-08-31 17:00:00,1.6,396
DsOlawZolnAK-NO-1g,2026-08-31 16:00:00,2.1,396
DsOlawZolnAK-NO-1g,2026-08-31 15:00:00,2.8,396
DsOlawZolnAK-NO-1g,2026-08-31 14:00:00,4.3,396
DsOlawZolnAK-NO-1g,2026-08-31 13:00:00,3.3,396
DsOlawZolnAK-NO-1g,2026-08-31 12:00:00,3.2,396
DsOlawZolnAK-NO-1g,2026-08-31 11:00:00,4.9,396
DsOlawZolnAK-NO-1g,2026-08-31 10:00:00,10.2,396
DsOlawZolnAK-NO-1g,2026-08-31 09:00:00,11.2,396
DsOlawZolnAK-NO-1g,2026-08-31 08:00:00,18.6,396
DsOlawZolnAK-NO-1g,2026-08-31 07:00:00,9.9,396
DsOlawZolnAK-NO-1g,2026-08-31 06:00:00,4.9,396
DsOlawZolnAK-NO-1g,2026-08-31 05:00:00,3.2,396
DsOlawZolnAK-NO2-1g,2026-09-01 00:00:00,6.2,397
DsOlawZolnAK-NO2-1g,2026-08-31 23:00:00,11.9,397
DsOlawZolnAK-NO2-1g,2026-08-31 22:00:00,6.7,397
DsOlawZolnAK-NO2-1g,2026-08-31 21:00:00,5.6,397
DsOlawZolnAK-NO2-1g,2026-08-31 20:00:00,5.4,397
DsOlawZolnAK-NO2-1g,2026-08-31 19:00:00,4.1,397
DsOlawZolnAK-NO2-1g,2026-08-31 18:00:00,3.9,397
DsOlawZolnAK-NO2-1g,2026-08-31 17:00:00,3.4,397
DsOlawZolnAK-NO2-1g,2026-08-31 16:00:00,3.3,397
DsOlawZolnAK-NO2-1g,2026-08-31 15:00:00,4.4,397
DsOlawZolnAK-NO2-1g,2026-08-31 14:00:00,15.5,397
DsOlawZolnAK-NO2-1g,2026-08-31 13:00:00,14.2,397
DsOlawZolnAK-NO2-1g,2026-08-31 12:00:00,15.0,397
DsOlawZolnAK-NO2-1g,2026-08-31 11:00:00,16.7,397
DsOlawZolnAK-NO2-1g,2026-08-31 10:00:00,24.0,397
DsOlawZolnAK-NO2-1g,2026-08-31 09:00:00,23.9,397
DsOlawZolnAK-NO2-1g,2026-08-31 08:00:00,18.9,397
DsOlawZolnAK-NO2-1g,2026-08-31 07:00:00,14.6,397
DsOlawZolnAK-NO2-1g,2026-08-31 06:00:00,12.9,397
DsOlawZolnAK-NO2-1g,2026-08-31 05:00:00,12.4,397
DsOlawZolnAK-NOx-1g,2026-09-01 00:00:00,8.0,398
DsOlawZolnAK-NOx-1g,2026-08-31 23:00:00,14.2,398
DsOlawZolnAK-NOx-1g,2026-08-31 22:00:00,8.2,398
DsOlawZolnAK-NOx-1g,2026-08-31 21:00:00,7.1,398
DsOlawZolnAK-NOx-1g,2026-08-31 20:00:00,6.5,398
DsOlawZolnAK-NOx-1g,2026-08-31 19:00:00,6.0,398
DsOlawZolnAK-NOx-1g,2026-08-31 18:00:00,5.3,398
DsOlawZolnAK-NOx-1g,2026-08-31 17:00:00,5.8,398
DsOlawZolnAK-NOx-1g,2026-08-31 16:00:00,6.4,398
DsOlawZolnAK-NOx-1g,2026-08-31 15:00:00,8.6,398
DsOlawZolnAK-NOx-1g,2026-08-31 14:00:00,22.1,398
DsOlawZolnAK-NOx-1g,2026-08-31 13:00:00,19.2,398
DsOlawZolnAK-NOx-1g,2026-08-31 12:00:00,19.9,398
DsOlawZolnAK-NOx-1g,2026-08-31 11:00:00,24.1,398
DsOlawZolnAK-NOx-1g,2026-08-31 10:00:00,39.5,398
DsOlawZolnAK-NOx-1g,2026-08-31 09:00:00,41.0,398
DsOlawZolnAK-NOx-1g,2026-08-31 08:00:00,47.3,398
DsOlawZolnAK-NOx-1g,2026-08-31 07:00:00,29.7,398
DsOlawZolnAK-NOx-1g,2026-08-31 06:00:00,20.3,398
DsOlawZolnAK-NOx-1g,2026-08-31 05:00:00,17.2,398
DsOlawZolnAK-PM10-1g,2026-09-01 00:00:00,9.2,400
DsOlawZolnAK-PM10-1g,2026-08-31 23:00:00,10.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 22:00:00,9.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 21:00:00,7.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 20:00:00,7.2,400
DsOlawZolnAK-PM10-1g,2026-08-31 19:00:00,7.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 18:00:00,6.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 17:00:00,7.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 16:00:00,6.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 15:00:00,7.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 14:00:00,10.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 13:00:00,10.8,400
DsOlawZolnAK-PM10-1g,2026-08-31 12:00:00,17.7,400
DsOlawZolnAK-PM10-1g,2026-08-31 11:00:00,14.5,400
DsOlawZolnAK-PM10-1g,2026-08-31 10:00:00,15.3,400
DsOlawZolnAK-PM10-1g,2026-08-31 09:00:00,15.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 08:00:00,13.0,400
DsOlawZolnAK-PM10-1g,2026-08-31 07:00:00,11.9,400
DsOlawZolnAK-PM10-1g,2026-08-31 06:00:00,9.8,400
DsOlawZolnAK-PM10-1g,2026-08-31 05:00:00,9.4,400
DsOlawZolnAK-O3-1g,2026-09-01 00:00:00,54.3,20214
DsOlawZolnAK-O3-1g,2026-08-31 23:00:00,47.1,20214
DsOlawZolnAK-O3-1g,2026-08-31 22:00:00,47.7,20214
DsOlawZolnAK-O3-1g,2026-08-31 21:00:00,62.1,20214
DsOlawZolnAK-O3-1g,2026-08-31 20:00:00,66.6,20214
DsOlawZolnAK-O3-1g,2026-08-31 19:00:00,73.3,20214
DsOlawZolnAK-O3-1g,2026-08-31 18:00:00,73.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 17:00:00,69.3,20214
DsOlawZolnAK-O3-1g,2026-08-31 16:00:00,69.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 15:00:00,58.2,20214
DsOlawZolnAK-O3-1g,2026-08-31 14:00:00,40.0,20214
DsOlawZolnAK-O3-1g,2026-08-31 13:00:00,41.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 12:00:00,32.9,20214
DsOlawZolnAK-O3-1g,2026-08-31 11:00:00,31.5,20214
DsOlawZolnAK-O3-1g,2026-08-31 10:00:00,16.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 09:00:00,10.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 08:00:00,4.8,20214
DsOlawZolnAK-O3-1g,2026-08-31 07:00:00,2.5,20214
DsOlawZolnAK-O3-1g,2026-08-31 06:00:00,3.4,20214
DsOlawZolnAK-O3-1g,2026-08-31 05:00:00,6.4,20214
DsOlawZolnAK-PM2.5-1g,2026-09-01 00:00:00,5.6,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 23:00:00,5.8,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 22:00:00,5.4,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 21:00:00,4.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 20:00:00,4.7,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 19:00:00,4.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 18:00:00,4.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 17:00:00,4.5,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 16:00:00,3.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 15:00:00,4.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 14:00:00,5.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 13:00:00,5.7,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 12:00:00,6.6,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 11:00:00,6.5,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 10:00:00,7.0,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 09:00:00,6.9,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 08:00:00,7.3,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 07:00:00,6.6,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 06:00:00,5.8,32613
DsOlawZolnAK-PM2.5-1g,2026-08-31 05:00:00,5.7,32613
DsWalbrzWyso-C6H6-1g,2026-09-01 00:00:00,1.25,605
DsWalbrzWyso-C6H6-1g,2026-08-31 23:00:00,0.76,605
DsWalbrzWyso-C6H6-1g,2026-08-31 22:00:00,0.63,605
DsWalbrzWyso-C6H6-1g,2026-08-31 21:00:00,0.66,605
DsWalbrzWyso-C6H6-1g,2026-08-31 20:00:00,0.86,605
DsWalbrzWyso-C6H6-1g,2026-08-31 19:00:00,0.77,605
DsWalbrzWyso-C6H6-1g,2026-08-31 18:00:00,0.22,605
DsWalbrzWyso-C6H6-1g,2026-08-31 17:00:00,,605
DsWalbrzWyso-C6H6-1g,2026-08-31 16:00:00,0.85,605
DsWalbrzWyso-C6H6-1g,2026-08-31 15:00:00,0.68,605
DsWalbrzWyso-C6H6-1g,2026-08-31 14:00:00,0.68,605
DsWalbrzWyso-C6H6-1g,2026-08-31 13:00:00,0.37,605
DsWalbrzWyso-C6H6-1g,2026-08-31 12:00:00,0.68,605
DsWalbrzWyso-C6H6-1g,2026-08-31 11:00:00,1.45,605
DsWalbrzWyso-C6H6-1g,2026-08-31 10:00:00,1.29,605
DsWalbrzWyso-C6H6-1g,2026-08-31 09:00:00,0.73,605
DsWalbrzWyso-C6H6-1g,2026-08-31 08:00:00,1.01,605
DsWalbrzWyso-C6H6-1g,2026-08-31 07:00:00,0.91,605
DsWalbrzWyso-C6H6-1g,2026-08-31 06:00:00,0.93,605
DsWalbrzWyso-C6H6-1g,2026-08-31 05:00:00,1.03,605
DsWalbrzWyso-NO-1g,2026-09-01 00:00:00,2.1,613
DsWalbrzWyso-NO-1g,2026-08-31 23:00:00,1.7,613
DsWalbrzWyso-NO-1g,2026-08-31 22:00:00,4.3,613
DsWalbrzWyso-NO-1g,2026-08-31 21:00:00,0.7,613
DsWalbrzWyso-NO-1g,2026-08-31 20:00:00,0.6,613
DsWalbrzWyso-NO-1g,2026-08-31 19:00:00,0.8,613
DsWalbrzWyso-NO-1g,2026-08-31 18:00:00,0.9,613
DsWalbrzWyso-NO-1g,2026-08-31 17:00:00,0.9,613
DsWalbrzWyso-NO-1g,2026-08-31 16:00:00,2.0,613
DsWalbrzWyso-NO-1g,2026-08-31 15:00:00,5.7,613
DsWalbrzWyso-NO-1g,2026-08-31 14:00:00,5.8,613
DsWalbrzWyso-NO-1g,2026-08-31 13:00:00,6.6,613
DsWalbrzWyso-NO-1g,2026-08-31 12:00:00,2.9,613
DsWalbrzWyso-NO-1g,2026-08-31 11:00:00,32.3,613
DsWalbrzWyso-NO-1g,2026-08-31 10:00:00,6.1,613
DsWalbrzWyso-NO-1g,2026-08-31 09:00:00,6.1,613
DsWalbrzWyso-NO-1g,2026-08-31 08:00:00,17.5,613
DsWalbrzWyso-NO-1g,2026-08-31 07:00:00,6.5,613
DsWalbrzWyso-NO-1g,2026-08-31 06:00:00,0.5,613
DsWalbrzWyso-NO-1g,2026-08-31 05:00:00,0.5,613
DsWalbrzWyso-NO2-1g,2026-09-01 00:00:00,20.8,614
DsWalbrzWyso-NO2-1g,2026-08-31 23:00:00,21.1,614
DsWalbrzWyso-NO2-1g,2026-08-31 22:00:00,27.0,614
DsWalbrzWyso-NO2-1g,2026-08-31 21:00:00,20.1,614
DsWalbrzWyso-NO2-1g,2026-08-31 20:00:00,7.8,614
DsWalbrzWyso-NO2-1g,2026-08-31 19:00:00,8.0,614
DsWalbrzWyso-NO2-1g,2026-08-31 18:00:00,4.9,614
DsWalbrzWyso-NO2-1g,2026-08-31 17:00:00,5.9,614
DsWalbrzWyso-NO2-1g,2026-08-31 16:00:00,7.1,614
DsWalbrzWyso-NO2-1g,2026-08-31 15:00:00,6.6,614
DsWalbrzWyso-NO2-1g,2026-08-31 14:00:00,8.9,614
DsWalbrzWyso-NO2-1g,2026-08-31 13:00:00,15.1,614
DsWalbrzWyso-NO2-1g,2026-08-31 12:00:00,15.7,614
DsWalbrzWyso-NO2-1g,2026-08-31 11:00:00,32.3,614
DsWalbrzWyso-NO2-1g,2026-08-31 10:00:00,20.7,614
DsWalbrzWyso-NO2-1g,2026-08-31 09:00:00,18.3,614
DsWalbrzWyso-NO2-1g,2026-08-31 08:00:00,19.4,614
DsWalbrzWyso-NO2-1g,2026-08-31 07:00:00,20.6,614
DsWalbrzWyso-NO2-1g,2026-08-31 06:00:00,8.2,614
DsWalbrzWyso-NO2-1g,2026-08-31 05:00:00,5.5,614
DsWalbrzWyso-NOx-1g,2026-09-01 00:00:00,24.0,615
DsWalbrzWyso-NOx-1g,2026-08-31 23:00:00,23.7,615
DsWalbrzWyso-NOx-1g,2026-08-31 22:00:00,33.5,615
DsWalbrzWyso-NOx-1g,2026-08-31 21:00:00,21.2,615
DsWalbrzWyso-NOx-1g,2026-08-31 20:00:00,8.7,615
DsWalbrzWyso-NOx-1g,2026-08-31 19:00:00,9.2,615
DsWalbrzWyso-NOx-1g,2026-08-31 18:00:00,6.3,615
DsWalbrzWyso-NOx-1g,2026-08-31 17:00:00,7.4,615
DsWalbrzWyso-NOx-1g,2026-08-31 16:00:00,10.2,615
DsWalbrzWyso-NOx-1g,2026-08-31 15:00:00,15.3,615
DsWalbrzWyso-NOx-1g,2026-08-31 14:00:00,17.8,615
DsWalbrzWyso-NOx-1g,2026-08-31 13:00:00,25.2,615
DsWalbrzWyso-NOx-1g,2026-08-31 12:00:00,20.1,615
DsWalbrzWyso-NOx-1g,2026-08-31 11:00:00,81.9,615
DsWalbrzWyso-NOx-1g,2026-08-31 10:00:00,30.1,615
DsWalbrzWyso-NOx-1g,2026-08-31 09:00:00,27.7,615
DsWalbrzWyso-NOx-1g,2026-08-31 08:00:00,46.2,615
DsWalbrzWyso-NOx-1g,2026-08-31 07:00:00,30.6,615
DsWalbrzWyso-NOx-1g,2026-08-31 06:00:00,9.0,615
DsWalbrzWyso-NOx-1g,2026-08-31 05:00:00,6.3,615
DsWalbrzWyso-O3-1g,2026-09-01 00:00:00,8.0,616
DsWalbrzWyso-O3-1g,2026-08-31 23:00:00,8.0,616
DsWalbrzWyso-O3-1g,2026-08-31 22:00:00,6.1,616
DsWalbrzWyso-O3-1g,2026-08-31 21:00:00,27.9,616
DsWalbrzWyso-O3-1g,2026-08-31 20:00:00,48.4,616
DsWalbrzWyso-O3-1g,2026-08-31 19:00:00,66.4,616
DsWalbrzWyso-O3-1g,2026-08-31 18:00:00,69.9,616
DsWalbrzWyso-O3-1g,2026-08-31 17:00:00,67.4,616
DsWalbrzWyso-O3-1g,2026-08-31 16:00:00,63.8,616
DsWalbrzWyso-O3-1g,2026-08-31 15:00:00,60.7,616
DsWalbrzWyso-O3-1g,2026-08-31 14:00:00,59.4,616
DsWalbrzWyso-O3-1g,2026-08-31 13:00:00,37.3,616
DsWalbrzWyso-O3-1g,2026-08-31 12:00:00,36.2,616
DsWalbrzWyso-O3-1g,2026-08-31 11:00:00,28.6,616
DsWalbrzWyso-O3-1g,2026-08-31 10:00:00,31.5,616
DsWalbrzWyso-O3-1g,2026-08-31 09:00:00,36.9,616
DsWalbrzWyso-O3-1g,2026-08-31 08:00:00,12.3,616
DsWalbrzWyso-O3-1g,2026-08-31 07:00:00,5.2,616
DsWalbrzWyso-O3-1g,2026-08-31 06:00:00,13.1,616
DsWalbrzWyso-O3-1g,2026-08-31 05:00:00,15.0,616
DsWalbrzWyso-PM10-1g,2026-09-01 00:00:00,14.0,618
DsWalbrzWyso-PM10-1g,2026-08-31 23:00:00,15.5,618
DsWalbrzWyso-PM10-1g,2026-08-31 22:00:00,14.1,618
DsWalbrzWyso-PM10-1g,2026-08-31 21:00:00,11.0,618
DsWalbrzWyso-PM10-1g,2026-08-31 20:00:00,8.9,618
DsWalbrzWyso-PM10-1g,2026-08-31 19:00:00,9.2,618
DsWalbrzWyso-PM10-1g,2026-08-31 18:00:00,8.3,618
DsWalbrzWyso-PM10-1g,2026-08-31 17:00:00,8.6,618
DsWalbrzWyso-PM10-1g,2026-08-31 16:00:00,9.4,618
DsWalbrzWyso-PM10-1g,2026-08-31 15:00:00,7.3,618
DsWalbrzWyso-PM10-1g,2026-08-31 14:00:00,6.4,618
DsWalbrzWyso-PM10-1g,2026-08-31 13:00:00,6.8,618
DsWalbrzWyso-PM10-1g,2026-08-31 12:00:00,9.5,618
DsWalbrzWyso-PM10-1g,2026-08-31 11:00:00,12.2,618
DsWalbrzWyso-PM10-1g,2026-08-31 10:00:00,11.7,618
DsWalbrzWyso-PM10-1g,2026-08-31 09:00:00,9.1,618
DsWalbrzWyso-PM10-1g,2026-08-31 08:00:00,10.6,618
DsWalbrzWyso-PM10-1g,2026-08-31 07:00:00,9.6,618
DsWalbrzWyso-PM10-1g,2026-08-31 06:00:00,9.6,618
DsWalbrzWyso-PM10-1g,2026-08-31 05:00:00,9.5,618
DsWalbrzWyso-SO2-1g,2026-09-01 00:00:00,14.8,621
DsWalbrzWyso-SO2-1g,2026-08-31 23:00:00,15.0,621
DsWalbrzWyso-SO2-1g,2026-08-31 22:00:00,15.6,621
DsWalbrzWyso-SO2-1g,2026-08-31 21:00:00,15.8,621
DsWalbrzWyso-SO2-1g,2026-08-31 20:00:00,16.8,621
DsWalbrzWyso-SO2-1g,2026-08-31 19:00:00,18.3,621
DsWalbrzWyso-SO2-1g,2026-08-31 18:00:00,17.2,621
DsWalbrzWyso-SO2-1g,2026-08-31 17:00:00,18.5,621
DsWalbrzWyso-SO2-1g,2026-08-31 16:00:00,18.9,621
DsWalbrzWyso-SO2-1g,2026-08-31 15:00:00,18.2,621
DsWalbrzWyso-SO2-1g,2026-08-31 14:00:00,17.7,621
DsWalbrzWyso-SO2-1g,2026-08-31 13:00:00,16.5,621
DsWalbrzWyso-SO2-1g,2026-08-31 12:00:00,16.3,621
DsWalbrzWyso-SO2-1g,2026-08-31 11:00:00,18.5,621
DsWalbrzWyso-SO2-1g,2026-08-31 10:00:00,18.5,621
DsWalbrzWyso-SO2-1g,2026-08-31 09:00:00,16.9,621
DsWalbrzWyso-SO2-1g,2026-08-31 08:00:00,15.8,621
DsWalbrzWyso-SO2-1g,2026-08-31 07:00:00,15.9,621
DsWalbrzWyso-SO2-1g,2026-08-31 06:00:00,15.2,621
DsWalbrzWyso-SO2-1g,2026-08-31 05:00:00,15.6,621
DsWalbrzWyso-PM2.5-1g,2026-09-01 00:00:00,8.6,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 23:00:00,9.3,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 22:00:00,8.0,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 21:00:00,6.6,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 20:00:00,6.0,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 19:00:00,6.6,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 18:00:00,6.1,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 17:00:00,6.5,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 16:00:00,7.5,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 15:00:00,5.7,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 14:00:00,5.1,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 13:00:00,5.3,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 12:00:00,6.8,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 11:00:00,7.0,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 10:00:00,7.2,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 09:00:00,6.2,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 08:00:00,7.1,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 07:00:00,6.6,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 06:00:00,6.8,32600
DsWalbrzWyso-PM2.5-1g,2026-08-31 05:00:00,6.9,32600
DsWrocBartni-NO-1g,2026-09-01 00:00:00,1.0,641
DsWrocBartni-NO-1g,2026-08-31 23:00:00,0.9,641
DsWrocBartni-NO-1g,2026-08-31 22:00:00,0.9,641
DsWrocBartni-NO-1g,2026-08-31 21:00:00,0.8,641
DsWrocBartni-NO-1g,2026-08-31 20:00:00,0.4,641
DsWrocBartni-NO-1g,2026-08-31 19:00:00,0.7,641
DsWrocBartni-NO-1g,2026-08-31 18:00:00,0.8,641
DsWrocBartni-NO-1g,2026-08-31 17:00:00,1.0,641
DsWrocBartni-NO-1g,2026-08-31 16:00:00,1.3,641
DsWrocBartni-NO-1g,2026-08-31 15:00:00,2.8,641
DsWrocBartni-NO-1g,2026-08-31 14:00:00,3.1,641
DsWrocBartni-NO-1g,2026-08-31 13:00:00,2.3,641
DsWrocBartni-NO-1g,2026-08-31 12:00:00,5.2,641
DsWrocBartni-NO-1g,2026-08-31 11:00:00,7.9,641
DsWrocBartni-NO-1g,2026-08-31 10:00:00,5.0,641
DsWrocBartni-NO-1g,2026-08-31 09:00:00,9.6,641
DsWrocBartni-NO-1g,2026-08-31 08:00:00,19.0,641
DsWrocBartni-NO-1g,2026-08-31 07:00:00,10.6,641
DsWrocBartni-NO-1g,2026-08-31 06:00:00,6.2,641
DsWrocBartni-NO-1g,2026-08-31 05:00:00,4.9,641
DsWrocBartni-NO2-1g,2026-09-01 00:00:00,7.5,642
DsWrocBartni-NO2-1g,2026-08-31 23:00:00,8.1,642
DsWrocBartni-NO2-1g,2026-08-31 22:00:00,8.9,642
DsWrocBartni-NO2-1g,2026-08-31 21:00:00,9.8,642
DsWrocBartni-NO2-1g,2026-08-31 20:00:00,9.1,642
DsWrocBartni-NO2-1g,2026-08-31 19:00:00,6.3,642
DsWrocBartni-NO2-1g,2026-08-31 18:00:00,4.6,642
DsWrocBartni-NO2-1g,2026-08-31 17:00:00,3.4,642
DsWrocBartni-NO2-1g,2026-08-31 16:00:00,3.6,642
DsWrocBartni-NO2-1g,2026-08-31 15:00:00,5.4,642
DsWrocBartni-NO2-1g,2026-08-31 14:00:00,10.5,642
DsWrocBartni-NO2-1g,2026-08-31 13:00:00,13.8,642
DsWrocBartni-NO2-1g,2026-08-31 12:00:00,18.9,642
DsWrocBartni-NO2-1g,2026-08-31 11:00:00,19.4,642
DsWrocBartni-NO2-1g,2026-08-31 10:00:00,12.2,642
DsWrocBartni-NO2-1g,2026-08-31 09:00:00,14.3,642
DsWrocBartni-NO2-1g,2026-08-31 08:00:00,14.4,642
DsWrocBartni-NO2-1g,2026-08-31 07:00:00,12.8,642
DsWrocBartni-NO2-1g,2026-08-31 06:00:00,10.8,642
DsWrocBartni-NO2-1g,2026-08-31 05:00:00,12.0,642
DsWrocBartni-NOx-1g,2026-09-01 00:00:00,9.0,643
DsWrocBartni-NOx-1g,2026-08-31 23:00:00,9.6,643
DsWrocBartni-NOx-1g,2026-08-31 22:00:00,10.3,643
DsWrocBartni-NOx-1g,2026-08-31 21:00:00,11.0,643
DsWrocBartni-NOx-1g,2026-08-31 20:00:00,9.7,643
DsWrocBartni-NOx-1g,2026-08-31 19:00:00,7.5,643
DsWrocBartni-NOx-1g,2026-08-31 18:00:00,5.9,643
DsWrocBartni-NOx-1g,2026-08-31 17:00:00,5.0,643
DsWrocBartni-NOx-1g,2026-08-31 16:00:00,5.7,643
DsWrocBartni-NOx-1g,2026-08-31 15:00:00,9.6,643
DsWrocBartni-NOx-1g,2026-08-31 14:00:00,15.2,643
DsWrocBartni-NOx-1g,2026-08-31 13:00:00,17.3,643
DsWrocBartni-NOx-1g,2026-08-31 12:00:00,26.9,643
DsWrocBartni-NOx-1g,2026-08-31 11:00:00,31.6,643
DsWrocBartni-NOx-1g,2026-08-31 10:00:00,19.9,643
DsWrocBartni-NOx-1g,2026-08-31 09:00:00,29.0,643
DsWrocBartni-NOx-1g,2026-08-31 08:00:00,43.6,643
DsWrocBartni-NOx-1g,2026-08-31 07:00:00,29.1,643
DsWrocBartni-NOx-1g,2026-08-31 06:00:00,20.3,643
DsWrocBartni-NOx-1g,2026-08-31 05:00:00,19.5,643
DsWrocBartni-O3-1g,2026-09-01 00:00:00,48.8,644
DsWrocBartni-O3-1g,2026-08-31 23:00:00,52.6,644
DsWrocBartni-O3-1g,2026-08-31 22:00:00,59.5,644
DsWrocBartni-O3-1g,2026-08-31 21:00:00,65.3,644
DsWrocBartni-O3-1g,2026-08-31 20:00:00,70.1,644
DsWrocBartni-O3-1g,2026-08-31 19:00:00,75.3,644
DsWrocBartni-O3-1g,2026-08-31 18:00:00,76.3,644
DsWrocBartni-O3-1g,2026-08-31 17:00:00,73.6,644
DsWrocBartni-O3-1g,2026-08-31 16:00:00,70.3,644
DsWrocBartni-O3-1g,2026-08-31 15:00:00,61.1,644
DsWrocBartni-O3-1g,2026-08-31 14:00:00,51.7,644
DsWrocBartni-O3-1g,2026-08-31 13:00:00,52.6,644
DsWrocBartni-O3-1g,2026-08-31 12:00:00,24.9,644
DsWrocBartni-O3-1g,2026-08-31 11:00:00,28.8,644
DsWrocBartni-O3-1g,2026-08-31 10:00:00,40.3,644
DsWrocBartni-O3-1g,2026-08-31 09:00:00,28.1,644
DsWrocBartni-O3-1g,2026-08-31 08:00:00,6.9,644
DsWrocBartni-O3-1g,2026-08-31 07:00:00,3.1,644
DsWrocBartni-O3-1g,2026-08-31 06:00:00,3.0,644
DsWrocBartni-O3-1g,2026-08-31 05:00:00,3.8,644
DsWrocWybCon-C6H6-1g,2026-09-01 00:00:00,0.14,658
